ItemCode,revenue,cost,profit,profit_weight,total_sales_qty,sale_days_total,last_sale_date,total_return_qty,sale_days_180,sale_days_365,avg_daily_sales_180,net_qty,days_since_last_sale,return_ratio,profit_percentile,forecast_28d_validation,forecast_28d_evaluation,forecast_56d_total,avg_forecast_per_day,model_disagreement,disagreement_v6_v2_56d,profit_segment,demand_class,return_heavy,assumed_current_stock,forecast_during_lead_time,safety_stock_demand,projected_stock_after_lead_time,stockout_flag,reorder_qty,overstock_flag,reliability_tag,risk_level,recommended_action,priority_level,reason_codes
SKU-01401,12328866,9342973.0,2985893.0,2985893.0,7.0,7,2023-06-15,1.0,0,0,0.0,6.0,813,0.14285714285714285,0.6683571249686953,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 813 days ago
SKU-10867,70917557,57677454.0,13240103.0,13240103.0,172.0,74,2024-01-15,7.0,0,0,0.0,165.0,599,0.040697674418604654,0.8740295517155021,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 599 days ago
SKU-04036,1239766,1062766.0,177000.0,177000.0,11.0,6,2024-08-19,0.0,0,0,0.0,11.0,382,0.0,0.2463060355622339,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 382 days ago
SKU-04035,1605898,1352230.0,253668.0,253668.0,14.0,8,2024-08-19,0.0,0,0,0.0,14.0,382,0.0,0.2901953418482344,0.0,0.0,0.0,0.0,0.0,0.0004320000000000001,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 382 days ago
SKU-12470,6309000,4757516.0,1551484.0,1551484.0,4.0,4,2025-02-04,0.0,0,1,0.0,4.0,213,0.0,0.5614825945404458,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 213 days ago
SKU-10819,12627170,8464543.0,4162627.0,4162627.0,8.0,8,2025-06-27,0.0,2,3,0.011111111111111112,8.0,70,0.0,0.7197595792637115,0.0,0.0,0.0,0.0,0.0,0.0014480000000000014,Medium Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 sale days in last 180 days | Stable model agreement
SKU-02094,1914400,1040691.0,873709.0,873709.0,8.0,7,2025-06-04,0.0,1,5,0.005555555555555556,8.0,93,0.0,0.47001001753067867,0.0,0.0,0.0,0.0,0.0,0.007503999999999983,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Last sale was 93 days ago | Only 1 sale days in last 180 days | Stable model agreement
SKU-11532,1757400,1355970.0,401430.0,401430.0,4.0,2,2024-01-24,0.0,0,0,0.0,4.0,590,0.0,0.3509892311545204,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 590 days ago
SKU-02128,552000,680000.0,-128000.0,0.0,1.0,1,2023-04-04,0.0,0,0,0.0,1.0,885,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 885 days ago
SKU-04359,1980000,1661632.0,318368.0,318368.0,1.0,1,2023-04-04,0.0,0,0,0.0,1.0,885,0.0,0.31902704733283244,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 885 days ago
SKU-04358,1980000,1661632.0,318368.0,318368.0,1.0,1,2023-04-04,0.0,0,0,0.0,1.0,885,0.0,0.31902704733283244,0.0,0.0,0.0,0.0,0.0,0.03260508123559774,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 885 days ago
SKU-12463,23022800,17468183.0,5554617.0,5554617.0,10.0,10,2025-06-30,0.0,4,5,0.022222222222222223,10.0,67,0.0,0.763648885549712,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Active,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P2 — Monitor Closely,Only 4 sale days in last 180 days | Stable model agreement
SKU-13175,2167000,1420528.0,746472.0,746472.0,5.0,5,2024-07-20,0.0,0,0,0.0,5.0,412,0.0,0.44609316303531177,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 412 days ago
SKU-04507,1370468,1435287.0,-64819.0,0.0,6.0,4,2024-08-22,1.0,0,0,0.0,5.0,379,0.16666666666666666,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 379 days ago
SKU-12260,30322136,20221388.0,10100748.0,10100748.0,20.0,10,2024-12-03,2.0,0,2,0.0,18.0,276,0.1,0.846168294515402,0.0,0.0,0.0,0.0,0.0,0.0005999999999999998,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 276 days ago
SKU-06218,6801200,4658560.0,2142640.0,2142640.0,2.0,2,2023-04-20,0.0,0,0,0.0,2.0,869,0.0,0.6135737540696219,0.0,0.0,0.0,0.0,0.0,0.06581500002844598,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 869 days ago
SKU-03966,4723048,3692548.0,1030500.0,1030500.0,17.0,7,2025-04-02,0.0,1,2,0.011111111111111112,17.0,156,0.0,0.4966190833959429,0.0,0.0,0.0,0.0,0.0,0.03240562111582699,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Last sale was 156 days ago | Only 1 sale days in last 180 days | Stable model agreement
SKU-13210,4115840,2852702.0,1263138.0,1263138.0,6.0,6,2023-09-30,1.0,0,0,0.0,5.0,706,0.16666666666666666,0.5284873528675181,0.0,0.0,0.0,0.0,0.0,0.015358418325078503,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 706 days ago
SKU-02870,45096505,36603078.0,8493427.0,8493427.0,16.0,15,2025-05-26,2.0,8,10,0.05,14.0,102,0.125,0.822251440020035,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Frequent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P2 — Monitor Closely,Last sale was 102 days ago | Frequent recent sales | Stable model agreement
SKU-10430,0,4.0,-4.0,0.0,4.0,2,2023-04-07,0.0,0,0,0.0,4.0,882,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago
SKU-15368,0,1634500.0,-1634500.0,0.0,70.0,8,2023-04-28,0.0,0,0,0.0,70.0,861,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 861 days ago
SKU-04056,36182133,57214911.0,-21032778.0,0.0,700.0,57,2025-06-04,111.0,10,16,0.4777777777777778,589.0,93,0.15857142857142856,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.02825081749104089,Low Profit,Frequent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P4 — Low Priority,Last sale was 93 days ago | Frequent recent sales | Stable model agreement
SKU-10682,1307040,980201.0,326839.0,326839.0,15.0,9,2025-08-20,4.0,1,4,0.011111111111111112,11.0,16,0.26666666666666666,0.3225018782870023,0.02125200000000001,0.0017960000000000005,0.02304800000000001,0.00041157142857142873,0.0,0.0,Low Profit,Intermittent,False,0.008643000000000003,0.005762000000000002,0.002881000000000001,0.0028810000000000007,True,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 sale days in last 180 days | Stable model agreement
SKU-03372,2590000,0.0,2590000.0,2590000.0,1.0,1,2023-04-06,0.0,0,0,0.0,1.0,883,0.0,0.6450976709241172,0.0,0.0,0.0,0.0,0.0,0.002472000000000002,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 883 days ago
SKU-12190,0,0.0,0.0,0.0,1.0,1,2023-04-07,1.0,0,0,0.0,0.0,882,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago | High return ratio: 100.0%
SKU-10208,6700000,5286673.0,1413327.0,1413327.0,3.0,3,2024-05-25,0.0,0,0,0.0,3.0,468,0.0,0.5447032306536439,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 468 days ago
SKU-01785,2484000,0.0,2484000.0,2484000.0,1.0,1,2023-04-07,0.0,0,0,0.0,1.0,882,0.0,0.6380540946656649,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago
SKU-03827,46614640,31261109.0,15353531.0,15353531.0,8.0,8,2025-08-20,1.0,2,5,0.011111111111111112,7.0,16,0.125,0.8877410468319559,0.04257599999999999,0.003567999999999999,0.04614399999999999,0.0008239999999999999,0.0,0.0,Medium Profit,Intermittent,False,0.017303999999999996,0.011535999999999998,0.005767999999999999,0.005767999999999999,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 sale days in last 180 days | Stable model agreement
SKU-10195,1696000,2020000.0,-324000.0,0.0,2.0,1,2023-04-07,0.0,0,0,0.0,2.0,882,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0020719999999999905,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago
SKU-06246,7448980,5485559.0,1963421.0,1963421.0,1.0,1,2023-04-07,0.0,0,0,0.0,1.0,882,0.0,0.5994866015527173,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago
SKU-10937,22224392,18707930.0,3516462.0,3516462.0,66.0,32,2024-09-23,1.0,0,1,0.0,65.0,347,0.015151515151515152,0.6942774855997996,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 347 days ago
SKU-00642,495400,251188.0,244212.0,244212.0,2.0,2,2023-08-24,0.0,0,0,0.0,2.0,743,0.0,0.28593789130979214,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 743 days ago
SKU-08436,2208000,1850000.0,358000.0,358000.0,1.0,1,2023-04-07,0.0,0,0,0.0,1.0,882,0.0,0.33552466816929627,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago
SKU-03967,5637864,4344174.0,1293690.0,1293690.0,20.0,10,2025-05-30,0.0,2,4,0.03333333333333333,20.0,98,0.0,0.5326821938392187,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Last sale was 98 days ago | Only 2 sale days in last 180 days | Stable model agreement
SKU-08355,445000,314922.0,130078.0,130078.0,2.0,2,2024-07-15,0.0,0,0,0.0,2.0,417,0.0,0.21719258702729777,0.0,0.0,0.0,0.0,0.0,0.0028960000000000097,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 417 days ago
SKU-07086,187278,90750.0,96528.0,96528.0,1.0,1,2023-04-07,0.0,0,0,0.0,1.0,882,0.0,0.1893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 882 days ago
SKU-07155,9191084,5277245.0,3913839.0,3913839.0,9.0,9,2025-08-29,1.0,2,2,0.011111111111111112,8.0,7,0.1111111111111111,0.7108064112196344,0.01887999999999999,0.004503999999999999,0.023383999999999988,0.00041757142857142834,0.0,0.0014400000000000038,Medium Profit,Intermittent,False,0.008768999999999996,0.005845999999999997,0.0029229999999999985,0.0029229999999999985,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 sale days in last 180 days | Stable model agreement
SKU-06459,26138900,16441572.0,9697328.0,9697328.0,9.0,9,2025-04-01,0.0,2,5,0.011111111111111112,9.0,157,0.0,0.8405960430753819,0.0,0.0,0.0,0.0,0.0,0.0031920000000000004,Medium Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Last sale was 157 days ago | Only 2 sale days in last 180 days | Stable model agreement
SKU-12356,15350600,15633566.0,-282966.0,0.0,95.0,18,2025-03-25,2.0,4,9,0.3277777777777778,93.0,164,0.021052631578947368,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Active,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P4 — Low Priority,Last sale was 164 days ago | Only 4 sale days in last 180 days | Stable model agreement
SKU-06239,10440600,6976785.0,3463815.0,3463815.0,3.0,3,2024-11-28,0.0,0,1,0.0,3.0,281,0.0,0.6918983220636113,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 281 days ago
SKU-05184,0,0.0,0.0,0.0,1.0,1,2023-04-08,1.0,0,0,0.0,0.0,881,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0005999999999999998,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 881 days ago | High return ratio: 100.0%
SKU-04706,3587000,1671502.0,1915498.0,1915498.0,10.0,4,2023-08-01,0.0,0,0,0.0,10.0,766,0.0,0.5948534936138242,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 766 days ago
SKU-15914,22144500,17258798.0,4885702.0,4885702.0,1.0,1,2023-04-10,0.0,0,0,0.0,1.0,879,0.0,0.74442774855998,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 879 days ago
SKU-09118,343000,232698.0,110302.0,110302.0,2.0,2,2023-08-19,0.0,0,0,0.0,2.0,748,0.0,0.20041322314049587,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 748 days ago
SKU-09119,183000,116349.0,66651.0,66651.0,2.0,2,2025-05-31,1.0,1,1,0.005555555555555556,1.0,97,0.5,0.1615326821938392,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Check return/quality issue,P2 — Monitor Closely,Only 2 total sale days (Insufficient History) | Last sale was 97 days ago | Only 1 sale days in last 180 days | High return ratio: 50.0% | Stable model agreement
SKU-14915,0,0.0,0.0,0.0,1.0,1,2023-04-10,1.0,0,0,0.0,0.0,879,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 879 days ago | High return ratio: 100.0%
SKU-11801,1827000,1440000.0,387000.0,387000.0,1.0,1,2023-04-10,0.0,0,0,0.0,1.0,879,0.0,0.345855246681693,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 879 days ago
SKU-14202,0,7.0,-7.0,0.0,7.0,3,2023-04-26,0.0,0,0,0.0,7.0,863,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 863 days ago
SKU-05579,1325600,872629.0,452971.0,452971.0,4.0,2,2025-02-21,0.0,0,1,0.0,4.0,196,0.0,0.3685199098422239,0.0,0.0,0.0,0.0,0.0,0.0017440000000000025,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 196 days ago
SKU-01386,290080,200000.0,90080.0,90080.0,2.0,1,2023-04-10,0.0,0,0,0.0,2.0,879,0.0,0.18407212622088656,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 879 days ago
SKU-16150,200000,3459769.0,-3259769.0,0.0,3.0,2,2024-07-17,1.0,0,0,0.0,2.0,415,0.3333333333333333,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 415 days ago | High return ratio: 33.3%
SKU-04668,395000,335154.0,59846.0,59846.0,1.0,1,2023-04-10,0.0,0,0,0.0,1.0,879,0.0,0.15264212371650387,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 879 days ago
SKU-01783,21436560,11430334.0,10006226.0,10006226.0,10.0,10,2025-02-14,1.0,0,7,0.0,9.0,203,0.1,0.843976959679439,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 203 days ago
SKU-16149,1890000,3459769.0,-1569769.0,0.0,3.0,3,2024-07-17,1.0,0,0,0.0,2.0,415,0.3333333333333333,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Check return/quality issue,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 415 days ago | High return ratio: 33.3%
SKU-15924,1915000,1523962.0,391038.0,391038.0,1.0,1,2023-04-11,0.0,0,0,0.0,1.0,878,0.0,0.34691960931630356,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 878 days ago
SKU-09886,3070510,3719785.0,-649275.0,0.0,32.0,11,2024-08-15,5.0,0,0,0.0,27.0,386,0.15625,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 386 days ago
SKU-12499,0,1100.0,-1100.0,0.0,5.0,3,2023-06-16,0.0,0,0,0.0,5.0,812,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 812 days ago
SKU-12608,5106215,3861107.0,1245108.0,1245108.0,177.0,48,2025-08-22,10.0,21,35,0.3888888888888889,167.0,14,0.05649717514124294,0.5265464562985224,3.1001919999999994,0.9529000000000001,4.0530919999999995,0.07237664285714285,0.0,0.0,Medium Profit,Frequent,False,1.5199094999999998,1.0132729999999999,0.5066364999999999,0.5066364999999999,False,0.0,False,High Reliability,Low Risk,Monitor closely,P3 — Normal,Frequent recent sales | Stable model agreement
SKU-02143,15540700,11368699.0,4172001.0,4172001.0,17.0,17,2023-10-13,3.0,0,0,0.0,14.0,693,0.17647058823529413,0.7201978462309041,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 693 days ago
SKU-03430,2168750,1949791.0,218959.0,218959.0,17.0,4,2025-05-26,0.0,2,2,0.07777777777777778,17.0,102,0.0,0.27228900576008014,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Last sale was 102 days ago | Only 2 sale days in last 180 days | Stable model agreement
SKU-04121,5632542,5536972.0,95570.0,95570.0,72.0,4,2023-12-18,0.0,0,0,0.0,72.0,627,0.0,0.18839218632607063,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 627 days ago
SKU-15268,0,0.0,0.0,0.0,2.0,2,2023-06-02,2.0,0,0,0.0,0.0,826,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 2 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 826 days ago | High return ratio: 100.0%
SKU-12523,0,0.0,0.0,0.0,1.0,1,2023-04-13,1.0,0,0,0.0,0.0,876,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 876 days ago | High return ratio: 100.0%
SKU-12549,0,0.0,0.0,0.0,1.0,1,2023-04-13,1.0,0,0,0.0,0.0,876,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Check return/quality issue,P4 — Low Priority,Only 1 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 876 days ago | High return ratio: 100.0%
SKU-05187,7561760,5800000.0,1761760.0,1761760.0,5.0,5,2023-05-22,1.0,0,0,0.0,4.0,837,0.2,0.5821437515652391,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Low Reliability,High Risk,Monitor closely,P4 — Low Priority,Dormant SKU — no sale in last 180 days | Last sale was 837 days ago
SKU-07998,0,0.0,0.0,0.0,2.0,2,2025-05-28,2.0,1,1,0.005555555555555556,0.0,100,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Check return/quality issue,P2 — Monitor Closely,Only 2 total sale days (Insufficient History) | Last sale was 100 days ago | Only 1 sale days in last 180 days | High return ratio: 100.0% | Stable model agreement
